iteration,start_time,end_time,duration
1,2025-05-15T16:18:09.326728,2025-05-15T16:18:43.634840,34.31
2,2025-05-15T16:18:48.638256,2025-05-15T16:19:19.468610,30.83
3,2025-05-15T16:19:24.470291,2025-05-15T16:19:51.895759,27.43
4,2025-05-15T16:19:56.901436,2025-05-15T16:20:28.713380,31.81
5,2025-05-15T16:20:33.713624,2025-05-15T16:21:04.079719,30.37
6,2025-05-15T16:21:09.085022,2025-05-15T16:21:39.041272,29.96
7,2025-05-15T16:21:44.046230,2025-05-15T16:22:14.253709,30.21
8,2025-05-15T16:22:19.258274,2025-05-15T16:22:50.074485,30.82
9,2025-05-15T16:22:55.078287,2025-05-15T16:23:29.223478,34.15
10,2025-05-15T16:23:34.227692,2025-05-15T16:24:05.401809,31.17
11,2025-05-15T16:24:10.405676,2025-05-15T16:24:46.063149,35.66
12,2025-05-15T16:24:51.066263,2025-05-15T16:25:25.375632,34.31
13,2025-05-15T16:25:30.378295,2025-05-15T16:26:02.371652,31.99
14,2025-05-15T16:26:07.374273,2025-05-15T16:26:34.161389,26.79
15,2025-05-15T16:26:39.166270,2025-05-15T16:27:08.567663,29.4
16,2025-05-15T16:27:13.570618,2025-05-15T16:27:44.698275,31.13
17,2025-05-15T16:27:49.701429,2025-05-15T16:28:21.021335,31.32
18,2025-05-15T16:28:26.021849,2025-05-15T16:28:58.500040,32.48
19,2025-05-15T16:29:03.500780,2025-05-15T16:29:35.044475,31.54
20,2025-05-15T16:29:40.046292,2025-05-15T16:30:12.554704,32.51
