iteration,start_time,end_time,duration
1,2025-04-18T14:27:06.092686,2025-04-18T14:30:48.213290,222.12
2,2025-04-18T14:31:08.221791,2025-04-18T14:35:00.705317,232.48
3,2025-04-18T14:35:20.725599,2025-04-18T14:39:10.605291,229.88
4,2025-04-18T14:39:30.624315,2025-04-18T14:43:12.991006,222.37
