iteration,start_time,end_time,duration
1,2025-05-15T16:45:38.212548,2025-05-15T16:46:38.803078,60.59
2,2025-05-15T16:46:43.806263,2025-05-15T16:47:41.812264,58.01
3,2025-05-15T16:47:46.814640,2025-05-15T16:48:40.539064,53.72
4,2025-05-15T16:48:45.542282,2025-05-15T16:49:37.775450,52.23
5,2025-05-15T16:49:42.781146,2025-05-15T16:50:34.455202,51.67
6,2025-05-15T16:50:39.458347,2025-05-15T16:51:33.587995,54.13
7,2025-05-15T16:51:38.592586,2025-05-15T16:52:30.167844,51.58
8,2025-05-15T16:52:35.170265,2025-05-15T16:53:31.093780,55.92
9,2025-05-15T16:53:36.098296,2025-05-15T16:54:38.266966,62.17
10,2025-05-15T16:54:43.270291,2025-05-15T16:55:40.241175,56.97
11,2025-05-15T16:55:45.246464,2025-05-15T16:56:40.181759,54.94
12,2025-05-15T16:56:45.186827,2025-05-15T16:57:39.980707,54.79
13,2025-05-15T16:57:44.982302,2025-05-15T16:58:34.271986,49.29
14,2025-05-15T16:58:39.274234,2025-05-15T16:59:31.555442,52.28
15,2025-05-15T16:59:36.558244,2025-05-15T17:00:32.510379,55.95
16,2025-05-15T17:00:37.514260,2025-05-15T17:01:28.726046,51.21
17,2025-05-15T17:01:33.730305,2025-05-15T17:02:25.683744,51.95
18,2025-05-15T17:02:30.686239,2025-05-15T17:03:21.557755,50.87
19,2025-05-15T17:03:26.562248,2025-05-15T17:04:21.503658,54.94
20,2025-05-15T17:04:26.506255,2025-05-15T17:05:22.296779,55.79
