start_time,end_time,transfer,bandwidth
0.0,1.0,1.39 MBytes,11.6 Mbits/sec
1.0,2.0,1.49 MBytes,12.5 Mbits/sec
2.0,3.0,1.49 MBytes,12.5 Mbits/sec
3.0,4.0,1.68 MBytes,14.1 Mbits/sec
4.0,5.0,1.74 MBytes,14.6 Mbits/sec
5.0,6.0,1.49 MBytes,12.5 Mbits/sec
6.0,7.0,1.99 MBytes,16.7 Mbits/sec
7.0,8.0,2.30 MBytes,19.3 Mbits/sec
8.0,9.0,2.49 MBytes,20.9 Mbits/sec
9.0,10.0,3.29 MBytes,27.6 Mbits/sec
10.0,10.17,954 KBytes,46.5 Mbits/sec
0.0,10.17,20.3 MBytes,16.7 Mbits/sec
0.0,10.2,19.6 MBytes,16.1 Mbits/sec
