iteration,start_time,end_time,duration
1,2025-05-15T14:40:44.566315,2025-05-15T14:40:52.509045,7.94
2,2025-05-15T14:40:57.513865,2025-05-15T14:41:11.079097,13.57
3,2025-05-15T14:41:16.079270,2025-05-15T14:41:25.376639,9.3
4,2025-05-15T14:41:30.378284,2025-05-15T14:41:41.582450,11.2
5,2025-05-15T14:41:46.586251,2025-05-15T14:41:56.668112,10.08
6,2025-05-15T14:42:01.668301,2025-05-15T14:42:12.523288,10.85
7,2025-05-15T14:42:17.526493,2025-05-15T14:42:26.830041,9.3
8,2025-05-15T14:42:31.834241,2025-05-15T14:42:40.251088,8.42
9,2025-05-15T14:42:45.251803,2025-05-15T14:42:55.287185,10.04
10,2025-05-15T14:43:00.292141,2025-05-15T14:43:11.270935,10.98
11,2025-05-15T14:43:16.271082,2025-05-15T14:43:23.432218,7.16
12,2025-05-15T14:43:28.432509,2025-05-15T14:43:39.292566,10.86
13,2025-05-15T14:43:44.294262,2025-05-15T14:43:53.065057,8.77
14,2025-05-15T14:43:58.065385,2025-05-15T14:44:08.533668,10.47
15,2025-05-15T14:44:13.533824,2025-05-15T14:44:23.208408,9.67
16,2025-05-15T14:44:28.213543,2025-05-15T14:44:38.755810,10.54
17,2025-05-15T14:44:43.756025,2025-05-15T14:44:53.053009,9.3
18,2025-05-15T14:44:58.053155,2025-05-15T14:45:07.839388,9.79
19,2025-05-15T14:45:12.839735,2025-05-15T14:45:23.131671,10.29
20,2025-05-15T14:45:28.131837,2025-05-15T14:45:42.149452,14.02
