start_time,end_time,transfer,bandwidth
0.0,1.0,195 KBytes,1.60 Mbits/sec
1.0,2.0,932 KBytes,7.64 Mbits/sec
2.0,3.0,1.37 MBytes,11.5 Mbits/sec
3.0,4.0,1.68 MBytes,14.1 Mbits/sec
4.0,5.0,1.49 MBytes,12.5 Mbits/sec
5.0,6.0,1.68 MBytes,14.1 Mbits/sec
6.0,7.0,2.11 MBytes,17.7 Mbits/sec
7.0,8.0,1.37 MBytes,11.5 Mbits/sec
8.0,9.0,1.37 MBytes,11.5 Mbits/sec
9.0,10.0,1.24 MBytes,10.4 Mbits/sec
10.0,11.0,1.49 MBytes,12.5 Mbits/sec
11.0,12.0,1.80 MBytes,15.1 Mbits/sec
12.0,13.0,3.04 MBytes,25.5 Mbits/sec
13.0,13.09,382 KBytes,35.4 Mbits/sec
0.0,13.09,20.1 MBytes,12.9 Mbits/sec
0.0,13.13,19.2 MBytes,12.3 Mbits/sec
