traffic_device,avg_bandwidth_Mbps,var_bandwidth_Mbps
Traffic1,3.0104992984097287,0.8034443751310559
Traffic2,3.0883121401151628,1.3187671144282533
Traffic3,2.961138556985294,0.6846412927634163
Traffic4,3.0013684640522875,0.7064221122647044
Traffic5,3.0051419659514926,0.7388529551728898
Traffic6,3.017260133552015,1.3907628740003746
