traffic_device,avg_bandwidth_Mbps,var_bandwidth_Mbps
Traffic1,2.9709598214285715,0.8778916961328381
Traffic2,2.9489650045745655,0.8876285310474497
Traffic3,2.9164188348416293,1.8004139022251413
Traffic4,2.9778405152495377,0.862701362160646
Traffic5,2.9988720930232557,0.892726439490096
Traffic6,2.9986359011627908,1.0836254608413753
