traffic_device,avg_bandwidth_Mbps,var_bandwidth_Mbps
Traffic1,3.0377241399623,1.5495911425665612
Traffic2,2.91619678442029,0.6961443785723707
Traffic3,2.9592699724517906,1.0135754346547627
Traffic4,2.9317164731329695,0.8587690869444544
Traffic5,2.9301329121129323,0.861690067023151
Traffic6,2.931832916287534,1.0315203245909947
