iteration,start_time,end_time,duration
1,2025-05-01T13:00:15.113745,2025-05-01T13:00:37.977452,22.86
2,2025-05-01T13:00:40.980742,2025-05-01T13:01:09.169873,28.19
3,2025-05-01T13:01:12.170251,2025-05-01T13:01:40.661550,28.49
4,2025-05-01T13:01:43.662275,2025-05-01T13:02:13.336381,29.67
5,2025-05-01T13:02:16.338269,2025-05-01T13:02:47.112731,30.77
6,2025-05-01T13:02:50.114290,2025-05-01T13:03:18.566316,28.45
7,2025-05-01T13:03:21.566657,2025-05-01T13:03:50.557816,28.99
8,2025-05-01T13:03:53.558338,2025-05-01T13:04:23.405817,29.85
9,2025-05-01T13:04:26.406264,2025-05-01T13:04:55.781685,29.38
10,2025-05-01T13:04:58.782271,2025-05-01T13:05:26.315501,27.53
11,2025-05-01T13:05:29.316826,2025-05-01T13:05:56.821522,27.5
12,2025-05-01T13:05:59.822252,2025-05-01T13:06:25.103903,25.28
13,2025-05-01T13:06:28.105684,2025-05-01T13:06:54.417407,26.31
14,2025-05-01T13:06:57.420704,2025-05-01T13:07:21.342506,23.92
15,2025-05-01T13:07:24.343360,2025-05-01T13:07:46.521218,22.18
16,2025-05-01T13:07:49.522290,2025-05-01T13:08:17.555756,28.03
17,2025-05-01T13:08:20.558244,2025-05-01T13:08:50.873217,30.31
18,2025-05-01T13:08:53.874152,2025-05-01T13:09:21.691631,27.82
19,2025-05-01T13:09:24.694343,2025-05-01T13:09:50.103574,25.41
20,2025-05-01T13:09:53.103708,2025-05-01T13:10:17.409482,24.31
