iteration,start_time,end_time,duration
1,2025-05-01T12:47:07.945282,2025-05-01T12:47:26.202855,18.26
2,2025-05-01T12:47:29.203190,2025-05-01T12:47:48.272783,19.07
3,2025-05-01T12:47:51.273183,2025-05-01T12:48:11.256405,19.98
4,2025-05-01T12:48:14.257797,2025-05-01T12:48:27.891378,13.63
5,2025-05-01T12:48:30.892543,2025-05-01T12:48:48.480160,17.59
6,2025-05-01T12:48:51.482260,2025-05-01T12:49:08.219876,16.74
7,2025-05-01T12:49:11.220307,2025-05-01T12:49:30.963263,19.74
8,2025-05-01T12:49:33.965100,2025-05-01T12:49:45.080233,11.12
9,2025-05-01T12:49:48.082276,2025-05-01T12:50:05.928877,17.85
10,2025-05-01T12:50:08.929037,2025-05-01T12:50:28.234711,19.31
11,2025-05-01T12:50:31.235066,2025-05-01T12:50:47.880505,16.65
12,2025-05-01T12:50:50.882265,2025-05-01T12:51:08.711761,17.83
13,2025-05-01T12:51:11.714271,2025-05-01T12:51:28.964725,17.25
14,2025-05-01T12:51:31.965101,2025-05-01T12:51:45.815209,13.85
15,2025-05-01T12:51:48.818267,2025-05-01T12:52:07.539914,18.72
16,2025-05-01T12:52:10.541766,2025-05-01T12:52:29.714348,19.17
17,2025-05-01T12:52:32.717674,2025-05-01T12:52:50.448696,17.73
18,2025-05-01T12:52:53.449625,2025-05-01T12:53:11.908530,18.46
19,2025-05-01T12:53:14.910279,2025-05-01T12:53:35.121663,20.21
20,2025-05-01T12:53:38.122238,2025-05-01T12:53:54.035884,15.91
