iteration,start_time,end_time,duration
1,2025-05-15T17:53:24.278815,2025-05-15T17:53:53.432420,29.15
2,2025-05-15T17:53:56.432706,2025-05-15T17:54:22.098876,25.67
3,2025-05-15T17:54:25.099120,2025-05-15T17:54:56.364175,31.27
4,2025-05-15T17:54:59.366306,2025-05-15T17:55:36.510946,37.14
5,2025-05-15T17:55:39.511104,2025-05-15T17:56:04.609643,25.1
6,2025-05-15T17:56:07.610269,2025-05-15T17:56:34.858660,27.25
7,2025-05-15T17:56:37.858917,2025-05-15T17:57:07.164346,29.31
8,2025-05-15T17:57:10.166303,2025-05-15T17:57:35.245734,25.08
9,2025-05-15T17:57:38.246256,2025-05-15T17:58:01.894510,23.65
10,2025-05-15T17:58:04.897850,2025-05-15T17:58:29.871565,24.97
11,2025-05-15T17:58:32.874729,2025-05-15T17:59:03.290818,30.42
12,2025-05-15T17:59:06.294372,2025-05-15T17:59:37.386963,31.09
13,2025-05-15T17:59:40.390263,2025-05-15T18:00:09.983438,29.59
14,2025-05-15T18:00:12.986268,2025-05-15T18:00:41.560913,28.57
15,2025-05-15T18:00:44.561836,2025-05-15T18:01:09.964465,25.4
16,2025-05-15T18:01:12.968622,2025-05-15T18:01:42.086256,29.12
17,2025-05-15T18:01:45.086621,2025-05-15T18:02:13.431039,28.34
18,2025-05-15T18:02:16.434379,2025-05-15T18:02:41.404786,24.97
19,2025-05-15T18:02:44.406372,2025-05-15T18:03:10.758917,26.35
20,2025-05-15T18:03:13.759119,2025-05-15T18:03:39.196183,25.44
