traffic_device,avg_bandwidth_Mbps,var_bandwidth_Mbps
Traffic1,2.879671671896011,0.9088049371461682
Traffic2,2.9239782287403364,0.9134182481333337
Traffic3,2.984069964633581,1.8614768335921115
Traffic4,2.9193740775431425,0.9202255251454118
Traffic5,2.9567205459770114,0.904267755193883
Traffic6,2.956882046709618,0.8846722172640376
