traffic_device,avg_bandwidth_Mbps,var_bandwidth_Mbps
Traffic1,2.948793044077135,0.6790910187043413
Traffic2,2.9745887853172768,0.7594232223109059
Traffic3,3.0226705747531732,1.6894383631251777
Traffic4,2.9306735699635365,1.1842804523701205
Traffic5,2.959184019788311,0.9298263311634664
Traffic6,2.9672268689432397,1.3117877756460228
