ID,Interval,Transfer,Bitrate,Retr,Cwnd
7,63.00-64.00,1.25 MBytes,10.5 Mbits/sec,0,60.8 KBytes
9,63.00-64.00,1.12 MBytes,9.38 Mbits/sec,0,59.4 KBytes
11,63.00-64.00,1.24 MBytes,10.4 Mbits/sec,0,67.9 KBytes
13,63.00-64.00,1.49 MBytes,12.5 Mbits/sec,0,72.1 KBytes
7,64.00-65.00,1.25 MBytes,10.5 Mbits/sec,11,29.7 KBytes
9,64.00-65.00,2.24 MBytes,18.8 Mbits/sec,5,39.6 KBytes
11,64.00-65.00,1.24 MBytes,10.4 Mbits/sec,8,32.5 KBytes
13,64.00-65.00,1.49 MBytes,12.5 Mbits/sec,3,45.2 KBytes
7,65.00-66.00,1.25 MBytes,10.5 Mbits/sec,1,46.7 KBytes
9,65.00-66.00,1.12 MBytes,9.38 Mbits/sec,0,69.3 KBytes
11,65.00-66.00,1.49 MBytes,12.5 Mbits/sec,0,45.2 KBytes
13,65.00-66.00,1.86 MBytes,15.6 Mbits/sec,9,53.7 KBytes
9,66.00-67.00,2.24 MBytes,18.8 Mbits/sec,4,63.6 KBytes
11,66.00-67.00,1.49 MBytes,12.5 Mbits/sec,0,65.0 KBytes
13,66.00-67.00,1.86 MBytes,15.6 Mbits/sec,0,73.5 KBytes
7,67.00-68.00,1.25 MBytes,10.5 Mbits/sec,0,32.5 KBytes
9,67.00-68.00,1.12 MBytes,9.38 Mbits/sec,0,45.2 KBytes
11,67.00-68.00,1.49 MBytes,12.5 Mbits/sec,0,41.0 KBytes
13,67.00-68.00,1.12 MBytes,9.38 Mbits/sec,3,43.8 KBytes
7,68.00-69.00,2.50 MBytes,21.0 Mbits/sec,0,39.6 KBytes
9,68.00-69.00,1.12 MBytes,9.39 Mbits/sec,3,36.8 KBytes
11,68.00-69.00,1.24 MBytes,10.4 Mbits/sec,4,36.8 KBytes
13,68.00-69.00,1.49 MBytes,12.5 Mbits/sec,0,39.6 KBytes
7,69.00-70.00,1.25 MBytes,10.5 Mbits/sec,0,58.0 KBytes
9,69.00-70.00,2.24 MBytes,18.8 Mbits/sec,0,55.1 KBytes
11,69.00-70.00,1.74 MBytes,14.6 Mbits/sec,6,41.0 KBytes
13,69.00-70.00,1.86 MBytes,15.6 Mbits/sec,1,42.4 KBytes
7,70.00-71.00,2.50 MBytes,21.0 Mbits/sec,2,17.0 KBytes
9,70.00-71.00,2.24 MBytes,18.8 Mbits/sec,9,11.3 KBytes
11,70.00-71.00,1.49 MBytes,12.5 Mbits/sec,0,15.6 KBytes
13,70.00-71.00,1.49 MBytes,12.5 Mbits/sec,0,17.0 KBytes
7,71.00-72.00,1.25 MBytes,10.5 Mbits/sec,2,56.6 KBytes
9,71.00-72.00,1.12 MBytes,9.38 Mbits/sec,0,50.9 KBytes
11,71.00-72.00,1.49 MBytes,12.5 Mbits/sec,7,45.2 KBytes
13,71.00-72.00,2.24 MBytes,18.8 Mbits/sec,6,46.7 KBytes
7,72.00-73.00,2.50 MBytes,21.0 Mbits/sec,7,56.6 KBytes
9,72.00-73.00,2.24 MBytes,18.8 Mbits/sec,8,36.8 KBytes
11,72.00-73.00,1.24 MBytes,10.4 Mbits/sec,27,35.4 KBytes
13,72.00-73.00,1.12 MBytes,9.39 Mbits/sec,13,35.4 KBytes
7,73.00-74.00,1.25 MBytes,10.5 Mbits/sec,0,72.1 KBytes
11,73.00-74.00,764 KBytes,6.25 Mbits/sec,0,49.5 KBytes
13,73.00-74.00,764 KBytes,6.25 Mbits/sec,0,52.3 KBytes
7,74.00-75.00,1.25 MBytes,10.5 Mbits/sec,0,42.4 KBytes
9,74.00-75.00,1.12 MBytes,9.39 Mbits/sec,2,48.1 KBytes
11,74.00-75.00,1018 KBytes,8.34 Mbits/sec,12,45.2 KBytes
13,74.00-75.00,1.12 MBytes,9.39 Mbits/sec,0,31.1 KBytes
7,75.00-76.00,1.25 MBytes,10.5 Mbits/sec,0,36.8 KBytes
9,75.00-76.00,1.12 MBytes,9.38 Mbits/sec,0,39.6 KBytes
11,75.00-76.00,1018 KBytes,8.34 Mbits/sec,0,39.6 KBytes
13,75.00-76.00,764 KBytes,6.26 Mbits/sec,0,39.6 KBytes
7,76.00-77.00,1.25 MBytes,10.5 Mbits/sec,0,41.0 KBytes
9,76.00-77.00,1.12 MBytes,9.38 Mbits/sec,0,42.4 KBytes
11,76.00-77.00,1.24 MBytes,10.4 Mbits/sec,0,42.4 KBytes
13,76.00-77.00,1.49 MBytes,12.5 Mbits/sec,0,41.0 KBytes
7,77.00-78.00,1.25 MBytes,10.5 Mbits/sec,0,66.5 KBytes
9,77.00-78.00,2.24 MBytes,18.8 Mbits/sec,0,69.3 KBytes
11,77.00-78.00,1.99 MBytes,16.7 Mbits/sec,0,69.3 KBytes
13,77.00-78.00,1.86 MBytes,15.6 Mbits/sec,0,67.9 KBytes
7,78.00-79.00,2.50 MBytes,21.0 Mbits/sec,0,62.2 KBytes
9,78.00-79.00,2.24 MBytes,18.8 Mbits/sec,0,66.5 KBytes
11,78.00-79.00,2.24 MBytes,18.8 Mbits/sec,0,73.5 KBytes
13,78.00-79.00,2.24 MBytes,18.8 Mbits/sec,0,60.8 KBytes
7,79.00-80.00,3.75 MBytes,31.5 Mbits/sec,20,50.9 KBytes
9,79.00-80.00,2.24 MBytes,18.8 Mbits/sec,5,42.4 KBytes
11,79.00-80.00,3.23 MBytes,27.1 Mbits/sec,22,59.4 KBytes
13,79.00-80.00,2.61 MBytes,21.9 Mbits/sec,11,53.7 KBytes
7,80.00-81.00,2.50 MBytes,21.0 Mbits/sec,2,36.8 KBytes
9,80.00-81.00,3.36 MBytes,28.1 Mbits/sec,0,39.6 KBytes
11,80.00-81.00,2.49 MBytes,20.9 Mbits/sec,7,41.0 KBytes
13,80.00-81.00,2.98 MBytes,25.0 Mbits/sec,0,42.4 KBytes
7,81.00-82.00,1.25 MBytes,10.5 Mbits/sec,9,36.8 KBytes
9,81.00-82.00,1.12 MBytes,9.38 Mbits/sec,8,38.2 KBytes
11,81.00-82.00,1.99 MBytes,16.7 Mbits/sec,14,45.2 KBytes
13,81.00-82.00,1.86 MBytes,15.6 Mbits/sec,9,41.0 KBytes
7,82.00-83.00,1.25 MBytes,10.5 Mbits/sec,0,56.6 KBytes
9,82.00-83.00,1.12 MBytes,9.38 Mbits/sec,0,56.6 KBytes
11,82.00-83.00,1.49 MBytes,12.5 Mbits/sec,0,63.6 KBytes
13,82.00-83.00,1.12 MBytes,9.38 Mbits/sec,0,59.4 KBytes
7,83.00-84.00,1.25 MBytes,10.5 Mbits/sec,0,70.7 KBytes
9,83.00-84.00,1.12 MBytes,9.38 Mbits/sec,0,72.1 KBytes
