iteration,start_time,end_time,duration
1,2025-05-01T13:12:52.100433,2025-05-01T13:13:20.354052,28.25
2,2025-05-01T13:13:23.354257,2025-05-01T13:13:47.913896,24.56
3,2025-05-01T13:13:50.917493,2025-05-01T13:14:20.043929,29.13
4,2025-05-01T13:14:23.046253,2025-05-01T13:14:50.435646,27.39
5,2025-05-01T13:14:53.438458,2025-05-01T13:15:21.460161,28.02
6,2025-05-01T13:15:24.463353,2025-05-01T13:15:52.818573,28.36
7,2025-05-01T13:15:55.818724,2025-05-01T13:16:25.711878,29.89
8,2025-05-01T13:16:28.714364,2025-05-01T13:16:54.218079,25.5
9,2025-05-01T13:16:57.218325,2025-05-01T13:17:24.941591,27.72
10,2025-05-01T13:17:27.942250,2025-05-01T13:17:56.227508,28.29
11,2025-05-01T13:17:59.230272,2025-05-01T13:18:27.565144,28.33
12,2025-05-01T13:18:30.566362,2025-05-01T13:19:00.896072,30.33
13,2025-05-01T13:19:03.898253,2025-05-01T13:19:30.124537,26.23
14,2025-05-01T13:19:33.126251,2025-05-01T13:19:59.996876,26.87
15,2025-05-01T13:20:02.998263,2025-05-01T13:20:33.955798,30.96
16,2025-05-01T13:20:36.958326,2025-05-01T13:21:04.979477,28.02
17,2025-05-01T13:21:07.982236,2025-05-01T13:21:34.843288,26.86
18,2025-05-01T13:21:37.846384,2025-05-01T13:22:06.750662,28.9
19,2025-05-01T13:22:09.753884,2025-05-01T13:22:37.747977,27.99
20,2025-05-01T13:22:40.748208,2025-05-01T13:23:05.008331,24.26
