start_time,end_time,transfer,bandwidth
0.0,1.0,426 KBytes,3.49 Mbits/sec
1.0,2.0,602 KBytes,4.93 Mbits/sec
2.0,3.0,891 KBytes,7.30 Mbits/sec
3.0,4.0,1.12 MBytes,9.38 Mbits/sec
4.0,5.0,1.62 MBytes,13.6 Mbits/sec
5.0,6.0,1.55 MBytes,13.0 Mbits/sec
6.0,7.0,1.55 MBytes,13.0 Mbits/sec
7.0,8.0,1.68 MBytes,14.1 Mbits/sec
8.0,9.0,1.86 MBytes,15.6 Mbits/sec
9.0,10.0,1.30 MBytes,10.9 Mbits/sec
10.0,11.0,1.30 MBytes,10.9 Mbits/sec
11.0,12.0,1.49 MBytes,12.5 Mbits/sec
12.0,13.0,1.30 MBytes,10.9 Mbits/sec
13.0,14.0,1.12 MBytes,9.38 Mbits/sec
14.0,15.0,954 KBytes,7.82 Mbits/sec
15.0,15.77,1.30 MBytes,14.3 Mbits/sec
0.0,15.77,20.0 MBytes,10.7 Mbits/sec
0.0,15.8,19.6 MBytes,10.4 Mbits/sec
