iteration,start_time,end_time,duration
1,2025-05-15T17:53:23.964671,2025-05-15T17:53:54.261361,30.3
2,2025-05-15T17:53:57.262309,2025-05-15T17:54:24.293170,27.03
3,2025-05-15T17:54:27.294271,2025-05-15T17:54:50.420156,23.13
4,2025-05-15T17:54:53.422255,2025-05-15T17:55:24.724031,31.3
5,2025-05-15T17:55:27.724276,2025-05-15T17:55:57.293490,29.57
6,2025-05-15T17:56:00.296528,2025-05-15T17:56:25.864957,25.57
7,2025-05-15T17:56:28.865251,2025-05-15T17:56:56.810102,27.94
8,2025-05-15T17:56:59.810342,2025-05-15T17:57:23.949618,24.14
9,2025-05-15T17:57:26.950258,2025-05-15T17:57:56.232184,29.28
10,2025-05-15T17:57:59.234349,2025-05-15T17:58:23.185311,23.95
11,2025-05-15T17:58:26.186266,2025-05-15T17:58:47.508679,21.32
12,2025-05-15T17:58:50.510286,2025-05-15T17:59:18.731286,28.22
13,2025-05-15T17:59:21.733645,2025-05-15T17:59:48.196709,26.46
14,2025-05-15T17:59:51.198577,2025-05-15T18:00:17.711704,26.51
15,2025-05-15T18:00:20.714249,2025-05-15T18:00:46.423217,25.71
16,2025-05-15T18:00:49.426320,2025-05-15T18:01:21.410061,31.98
17,2025-05-15T18:01:24.410263,2025-05-15T18:01:51.086740,26.68
18,2025-05-15T18:01:54.087128,2025-05-15T18:02:22.100145,28.01
19,2025-05-15T18:02:25.100425,2025-05-15T18:02:55.032486,29.93
20,2025-05-15T18:02:58.033298,2025-05-15T18:03:24.473755,26.44
