device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,20.58888888888889,16.208285060975612,18.78212962962963
flow_2,22.975277777777777,15.788193597560976,19.44703703703704
ALL_DEVICES,21.782083333333333,15.998239329268294,19.114583333333336
