device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,20.612499999999997,16.15872950819672,19.234375
flow_2,24.39638888888889,16.006236338797816,21.32875
ALL_DEVICES,22.504444444444445,16.082482923497267,20.2815625
