flow,avg_bw_before,avg_bw_during,avg_bw_after
flow1,17.178,17.41595375722543,20.605882352941176
flow2,20.214000000000002,15.546473988439306,14.505882352941176
flow3,19.35,16.297225433526012,14.611764705882353
flow4,16.71,15.322774566473989,21.347058823529412
flow5,24.93,15.265549132947978,36.04117647058823
flow6,23.164,15.25780346820809,16.24
flow7,30.23,14.564913294797687,21.85882352941176
flow8,25.9,15.547745664739885,13.474117647058824
