device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,26.436111111111114,15.352855113636364,21.47666666666667
flow_2,20.91583333333333,15.38431818181818,17.417666666666666
ALL_DEVICES,23.67597222222222,15.368586647727273,19.447166666666668
