device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,23.90767857142857,15.856364379084969,20.90880877742947
flow_2,20.197321428571428,15.279330065359478,17.902437499999998
ALL_DEVICES,22.0525,15.567847222222223,19.405623138714734
