device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,20.905555555555555,16.142463235294116,19.425636363636364
flow_2,22.425555555555555,15.023014705882353,19.04754545454546
ALL_DEVICES,21.665555555555557,15.582738970588235,19.236590909090914
