device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,22.022222222222222,16.08620218579235,21.503125
flow_2,20.99833333333333,16.61005464480874,19.328125
ALL_DEVICES,21.510277777777777,16.348128415300543,20.415625
