device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,23.935,15.8593359375,18.174999999999997
flow_2,21.583666666666666,15.966679687500001,18.73074561403509
ALL_DEVICES,22.75933333333333,15.9130078125,18.452872807017542
