device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,22.950000000000003,16.73977142857143,17.8125
flow_2,22.615000000000002,15.998314285714285,19.32975
ALL_DEVICES,22.782500000000002,16.36904285714286,18.571125000000002
