device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,24.005000000000003,16.687862694300517,20.13125
flow_2,22.116750000000003,16.276943005181348,23.8375
ALL_DEVICES,23.060875000000003,16.482402849740932,21.984375
