flow,avg_bw_before,avg_bw_during,avg_bw_after
flow1,20.676666666666662,16.887049180327868,18.3875
flow2,21.744444444444444,15.6551912568306,19.625
flow3,20.211111111111112,16.290683060109288,15.7625
flow4,19.817777777777774,15.801994535519128,23.1625
flow5,23.130000000000003,15.916666666666666,35.25
flow6,24.62222222222222,16.481830601092895,14.561250000000001
flow7,25.66111111111111,15.4075956284153,21.05
flow8,24.172222222222224,16.21885245901639,14.45375
