device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,18.363,16.145606936416186,17.767647058823528
flow_2,26.055999999999994,15.159002890173412,21.90352941176471
ALL_DEVICES,22.2095,15.652304913294799,19.835588235294118
