device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,24.515,17.15665917602996,18.53770833333333
flow_2,21.535,16.44949101796407,19.488888888888887
ALL_DEVICES,23.025,16.803075096997016,19.01329861111111
