flow,avg_bw_before,avg_bw_during,avg_bw_after
flow1,29.614285714285707,15.925261437908498,20.087624999999996
flow2,18.549999999999994,15.96062091503268,26.275
flow3,30.96285714285714,15.853398692810462,18.143037974683544
flow4,16.50357142857143,15.686176470588233,19.095
flow5,21.10571428571428,15.590816993464053,18.03725
flow6,19.917142857142856,15.354444444444448,17.46225
flow7,18.530714285714286,15.373921568627452,17.43225
flow8,21.235714285714288,14.79813725490196,18.677999999999997
