flow,avg_bw_before,avg_bw_during,avg_bw_after
flow1,39.589999999999996,15.920108695652175,
flow2,31.43,16.820967741935483,
flow3,20.064999999999998,15.759842105263157,
flow4,19.223999999999997,16.82878947368421,
flow5,25.15,16.94373684210526,
flow6,25.4,16.86497354497354,
flow7,19.15,14.61115789473684,
flow8,19.169999999999998,15.166894736842105,
