flow,avg_bw_before,avg_bw_during,avg_bw_after
flow1,25.43333333333333,16.367208672086722,21.84166666666667
flow2,25.899999999999995,15.63391891891892,19.64166666666667
flow3,26.399999999999995,16.146784741144412,20.033333333333335
flow4,21.83888888888889,16.223604336043362,22.441666666666666
flow5,23.316666666666663,14.841675824175823,17.875
flow6,24.7,15.200523415977962,18.346666666666668
flow7,21.251111111111115,14.41258152173913,17.2325
flow8,20.394444444444442,14.559565217391304,17.033333333333335
