device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,20.996999999999996,15.569574468085106,19.79285714285714
flow_2,23.639999999999997,14.705283687943263,19.088775510204083
ALL_DEVICES,22.318499999999997,15.137429078014184,19.440816326530612
