device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,21.853846153846153,16.066616022099446,22.291666666666668
flow_2,22.778846153846153,14.589875690607734,15.8925
ALL_DEVICES,22.316346153846155,15.32824585635359,19.092083333333335
