iteration,start_time,end_time,duration
1,2025-05-15T16:18:11.074726,2025-05-15T16:18:43.326063,32.25
2,2025-05-15T16:18:48.330384,2025-05-15T16:19:23.295062,34.96
3,2025-05-15T16:19:28.295641,2025-05-15T16:19:59.984810,31.69
4,2025-05-15T16:20:04.985338,2025-05-15T16:20:35.291360,30.31
5,2025-05-15T16:20:40.296959,2025-05-15T16:21:11.294957,31.0
6,2025-05-15T16:21:16.298629,2025-05-15T16:21:50.709225,34.41
7,2025-05-15T16:21:55.714293,2025-05-15T16:22:29.649852,33.94
8,2025-05-15T16:22:34.654267,2025-05-15T16:23:06.916701,32.26
9,2025-05-15T16:23:11.918286,2025-05-15T16:23:44.408627,32.49
10,2025-05-15T16:23:49.410594,2025-05-15T16:24:18.866107,29.46
11,2025-05-15T16:24:23.869501,2025-05-15T16:24:56.192703,32.32
12,2025-05-15T16:25:01.194347,2025-05-15T16:25:34.333439,33.14
13,2025-05-15T16:25:39.338262,2025-05-15T16:26:15.528879,36.19
14,2025-05-15T16:26:20.534418,2025-05-15T16:26:49.316240,28.78
15,2025-05-15T16:26:54.318930,2025-05-15T16:27:25.807591,31.49
16,2025-05-15T16:27:30.810263,2025-05-15T16:28:03.542898,32.73
17,2025-05-15T16:28:08.546274,2025-05-15T16:28:38.921777,30.38
18,2025-05-15T16:28:43.926247,2025-05-15T16:29:16.687082,32.76
19,2025-05-15T16:29:21.690387,2025-05-15T16:29:50.886936,29.2
20,2025-05-15T16:29:55.892109,2025-05-15T16:30:29.913389,34.02
