iteration,start_time,end_time,duration
1,2025-05-01T15:29:09.334340,2025-05-01T15:30:03.377534,54.04
2,2025-05-01T15:30:08.382578,2025-05-01T15:31:03.629642,55.25
3,2025-05-01T15:31:08.634364,2025-05-01T15:32:00.420009,51.79
4,2025-05-01T15:32:05.422248,2025-05-01T15:33:00.694955,55.27
5,2025-05-01T15:33:05.698272,2025-05-01T15:34:02.640777,56.94
6,2025-05-01T15:34:07.642255,2025-05-01T15:35:00.833423,53.19
7,2025-05-01T15:35:05.835461,2025-05-01T15:35:58.328108,52.49
8,2025-05-01T15:36:03.330270,2025-05-01T15:36:56.932380,53.6
9,2025-05-01T15:37:01.934287,2025-05-01T15:38:01.650377,59.72
10,2025-05-01T15:38:06.654263,2025-05-01T15:39:01.470818,54.82
11,2025-05-01T15:39:06.471049,2025-05-01T15:40:00.826552,54.36
12,2025-05-01T15:40:05.830284,2025-05-01T15:41:00.379036,54.55
13,2025-05-01T15:41:05.381466,2025-05-01T15:42:02.552535,57.17
14,2025-05-01T15:42:07.554287,2025-05-01T15:43:02.837618,55.28
15,2025-05-01T15:43:07.838064,2025-05-01T15:44:04.317185,56.48
16,2025-05-01T15:44:09.319338,2025-05-01T15:45:03.090164,53.77
17,2025-05-01T15:45:08.094278,2025-05-01T15:46:00.342735,52.25
18,2025-05-01T15:46:05.346092,2025-05-01T15:46:59.534405,54.19
19,2025-05-01T15:47:04.538265,2025-05-01T15:47:54.885631,50.35
20,2025-05-01T15:47:59.890474,2025-05-01T15:48:45.191441,45.3
