ID,Interval,Transfer,Bitrate,Retr,Cwnd
13,16.00-17.00,1018 KBytes,8.34 Mbits/sec,5,63.6 KBytes
7,17.00-18.00,2.17 MBytes,18.2 Mbits/sec,60,76.4 KBytes
9,17.00-18.00,1.55 MBytes,13.0 Mbits/sec,43,67.9 KBytes
11,17.00-18.00,2.24 MBytes,18.8 Mbits/sec,2,82.0 KBytes
13,17.00-18.00,1.24 MBytes,10.4 Mbits/sec,0,86.3 KBytes
7,18.00-19.00,1.86 MBytes,15.6 Mbits/sec,0,107 KBytes
9,18.00-19.00,1.86 MBytes,15.6 Mbits/sec,0,99.0 KBytes
11,18.00-19.00,2.17 MBytes,18.2 Mbits/sec,0,107 KBytes
13,18.00-19.00,2.24 MBytes,18.8 Mbits/sec,0,113 KBytes
7,19.00-20.00,2.80 MBytes,23.5 Mbits/sec,12,79.2 KBytes
9,19.00-20.00,3.42 MBytes,28.7 Mbits/sec,1,83.4 KBytes
11,19.00-20.00,3.11 MBytes,26.1 Mbits/sec,38,94.7 KBytes
13,19.00-20.00,3.04 MBytes,25.5 Mbits/sec,22,90.5 KBytes
7,20.00-21.00,3.11 MBytes,26.1 Mbits/sec,39,77.8 KBytes
9,20.00-21.00,1.55 MBytes,13.0 Mbits/sec,58,48.1 KBytes
11,20.00-21.00,3.42 MBytes,28.7 Mbits/sec,43,82.0 KBytes
13,20.00-21.00,2.80 MBytes,23.5 Mbits/sec,45,59.4 KBytes
7,21.00-22.00,1.86 MBytes,15.6 Mbits/sec,1,52.3 KBytes
9,21.00-22.00,1.24 MBytes,10.4 Mbits/sec,5,38.2 KBytes
11,21.00-22.00,2.80 MBytes,23.4 Mbits/sec,0,119 KBytes
13,21.00-22.00,1.74 MBytes,14.6 Mbits/sec,1,49.5 KBytes
7,22.00-23.00,954 KBytes,7.82 Mbits/sec,76,5.66 KBytes
9,22.00-23.00,1.55 MBytes,13.0 Mbits/sec,53,15.6 KBytes
11,22.00-23.00,2.17 MBytes,18.3 Mbits/sec,56,7.07 KBytes
13,22.00-23.00,1.49 MBytes,12.5 Mbits/sec,59,12.7 KBytes
7,23.00-24.00,1.24 MBytes,10.4 Mbits/sec,13,42.4 KBytes
9,23.00-24.00,1.55 MBytes,13.0 Mbits/sec,28,42.4 KBytes
11,23.00-24.00,1.55 MBytes,13.0 Mbits/sec,2,42.4 KBytes
13,23.00-24.00,1.99 MBytes,16.7 Mbits/sec,0,70.7 KBytes
7,24.00-25.00,1.86 MBytes,15.6 Mbits/sec,0,72.1 KBytes
9,24.00-25.00,1.86 MBytes,15.6 Mbits/sec,0,76.4 KBytes
11,24.00-25.00,1.55 MBytes,13.0 Mbits/sec,0,72.1 KBytes
13,24.00-25.00,2.30 MBytes,19.3 Mbits/sec,1,55.1 KBytes
7,25.00-26.00,1.55 MBytes,13.0 Mbits/sec,0,83.4 KBytes
9,25.00-26.00,1.55 MBytes,13.0 Mbits/sec,0,94.7 KBytes
11,25.00-26.00,1.55 MBytes,13.0 Mbits/sec,0,89.1 KBytes
13,25.00-26.00,1.24 MBytes,10.4 Mbits/sec,0,83.4 KBytes
7,26.00-27.00,1.86 MBytes,15.6 Mbits/sec,28,72.1 KBytes
9,26.00-27.00,2.17 MBytes,18.2 Mbits/sec,9,79.2 KBytes
11,26.00-27.00,2.17 MBytes,18.2 Mbits/sec,25,77.8 KBytes
13,26.00-27.00,1.99 MBytes,16.7 Mbits/sec,26,72.1 KBytes
7,27.00-28.00,2.49 MBytes,20.9 Mbits/sec,0,103 KBytes
9,27.00-28.00,3.11 MBytes,26.1 Mbits/sec,0,116 KBytes
11,27.00-28.00,2.80 MBytes,23.5 Mbits/sec,0,107 KBytes
13,27.00-28.00,2.80 MBytes,23.5 Mbits/sec,0,113 KBytes
7,28.00-29.00,3.42 MBytes,28.7 Mbits/sec,48,53.7 KBytes
9,28.00-29.00,2.49 MBytes,20.9 Mbits/sec,60,58.0 KBytes
11,28.00-29.00,2.80 MBytes,23.5 Mbits/sec,21,58.0 KBytes
