iteration,start_time,end_time,duration
1,2025-05-15T15:54:06.745114,2025-05-15T15:54:40.142343,33.4
2,2025-05-15T15:54:45.146263,2025-05-15T15:55:17.201708,32.06
3,2025-05-15T15:55:22.203729,2025-05-15T15:55:57.630695,35.43
4,2025-05-15T15:56:02.634255,2025-05-15T15:56:39.222341,36.59
5,2025-05-15T15:56:44.224614,2025-05-15T15:57:13.901689,29.68
6,2025-05-15T15:57:18.906375,2025-05-15T15:57:48.844183,29.94
7,2025-05-15T15:57:53.846284,2025-05-15T15:58:23.745124,29.9
8,2025-05-15T15:58:28.746731,2025-05-15T15:59:00.106097,31.36
9,2025-05-15T15:59:05.106409,2025-05-15T15:59:35.191820,30.09
10,2025-05-15T15:59:40.192497,2025-05-15T16:00:06.821282,26.63
11,2025-05-15T16:00:11.826280,2025-05-15T16:00:41.609161,29.78
12,2025-05-15T16:00:46.614216,2025-05-15T16:01:17.397166,30.78
13,2025-05-15T16:01:22.401777,2025-05-15T16:01:54.995065,32.59
14,2025-05-15T16:01:59.997659,2025-05-15T16:02:31.276000,31.28
15,2025-05-15T16:02:36.276157,2025-05-15T16:03:09.443309,33.17
16,2025-05-15T16:03:14.446259,2025-05-15T16:03:45.871419,31.43
17,2025-05-15T16:03:50.874279,2025-05-15T16:04:24.377442,33.5
18,2025-05-15T16:04:29.382286,2025-05-15T16:04:59.758675,30.38
19,2025-05-15T16:05:04.762253,2025-05-15T16:05:38.699096,33.94
20,2025-05-15T16:05:43.702694,2025-05-15T16:06:18.737721,35.04
