iteration,start_time,end_time,duration
1,2025-05-01T11:26:04.130778,2025-05-01T11:26:32.227456,28.1
2,2025-05-01T11:26:35.230285,2025-05-01T11:27:03.351462,28.12
3,2025-05-01T11:27:06.354267,2025-05-01T11:27:34.862426,28.51
4,2025-05-01T11:27:37.862585,2025-05-01T11:28:07.959386,30.1
5,2025-05-01T11:28:10.962254,2025-05-01T11:28:38.158329,27.2
6,2025-05-01T11:28:41.159791,2025-05-01T11:29:13.037640,31.88
7,2025-05-01T11:29:16.038670,2025-05-01T11:29:46.629481,30.59
8,2025-05-01T11:29:49.630255,2025-05-01T11:30:18.011980,28.38
9,2025-05-01T11:30:21.014279,2025-05-01T11:30:49.851341,28.84
10,2025-05-01T11:30:52.854295,2025-05-01T11:31:17.080192,24.23
11,2025-05-01T11:31:20.082254,2025-05-01T11:31:49.757885,29.68
12,2025-05-01T11:31:52.761682,2025-05-01T11:32:21.028225,28.27
13,2025-05-01T11:32:24.031097,2025-05-01T11:32:51.585947,27.55
14,2025-05-01T11:32:54.586251,2025-05-01T11:33:22.184143,27.6
15,2025-05-01T11:33:25.186319,2025-05-01T11:33:51.371249,26.18
16,2025-05-01T11:33:54.374275,2025-05-01T11:34:19.212483,24.84
17,2025-05-01T11:34:22.213171,2025-05-01T11:34:47.976467,25.76
18,2025-05-01T11:34:50.978294,2025-05-01T11:35:18.292586,27.31
19,2025-05-01T11:35:21.293154,2025-05-01T11:35:50.120920,28.83
20,2025-05-01T11:35:53.122275,2025-05-01T11:36:18.147123,25.02
