start_time,end_time,transfer,bandwidth
0.0,1.0,1.15 MBytes,9.66 Mbits/sec
1.0,2.0,1.37 MBytes,11.5 Mbits/sec
2.0,3.0,2.17 MBytes,18.2 Mbits/sec
3.0,4.0,1.68 MBytes,14.1 Mbits/sec
4.0,5.0,1.68 MBytes,14.1 Mbits/sec
5.0,5.97,2.05 MBytes,17.7 Mbits/sec
0.0,5.97,10.1 MBytes,14.2 Mbits/sec
0.0,6.0,9.71 MBytes,13.6 Mbits/sec
