iteration,start_time,end_time,duration
1,2025-05-15T17:53:25.591194,2025-05-15T17:53:53.001449,27.41
2,2025-05-15T17:53:56.004671,2025-05-15T17:54:23.532445,27.53
3,2025-05-15T17:54:26.534322,2025-05-15T17:54:53.950611,27.42
4,2025-05-15T17:54:56.951431,2025-05-15T17:55:26.478100,29.53
5,2025-05-15T17:55:29.478587,2025-05-15T17:55:57.796754,28.32
6,2025-05-15T17:56:00.799841,2025-05-15T17:56:31.918638,31.12
7,2025-05-15T17:56:34.918938,2025-05-15T17:57:04.520270,29.6
8,2025-05-15T17:57:07.522732,2025-05-15T17:57:37.796496,30.27
9,2025-05-15T17:57:40.797758,2025-05-15T17:58:10.034693,29.24
10,2025-05-15T17:58:13.034898,2025-05-15T17:58:39.816553,26.78
11,2025-05-15T17:58:42.818649,2025-05-15T17:59:10.350644,27.53
12,2025-05-15T17:59:13.350770,2025-05-15T17:59:40.678549,27.33
13,2025-05-15T17:59:43.682032,2025-05-15T18:00:12.120672,28.44
14,2025-05-15T18:00:15.122255,2025-05-15T18:00:42.830149,27.71
15,2025-05-15T18:00:45.830346,2025-05-15T18:01:11.200863,25.37
16,2025-05-15T18:01:14.201439,2025-05-15T18:01:41.409068,27.21
17,2025-05-15T18:01:44.410240,2025-05-15T18:02:12.685090,28.27
18,2025-05-15T18:02:15.686243,2025-05-15T18:02:43.835606,28.15
19,2025-05-15T18:02:46.838270,2025-05-15T18:03:13.433896,26.6
20,2025-05-15T18:03:16.434252,2025-05-15T18:03:41.465504,25.03
