iteration,start_time,end_time,duration
1,2025-05-01T12:47:09.960443,2025-05-01T12:47:27.267566,17.31
2,2025-05-01T12:47:30.270239,2025-05-01T12:47:49.943104,19.67
3,2025-05-01T12:47:52.946222,2025-05-01T12:48:11.859345,18.91
4,2025-05-01T12:48:14.862254,2025-05-01T12:48:34.766712,19.9
5,2025-05-01T12:48:37.769973,2025-05-01T12:48:52.537243,14.77
6,2025-05-01T12:48:55.538409,2025-05-01T12:49:11.492082,15.95
7,2025-05-01T12:49:14.492822,2025-05-01T12:49:32.147311,17.65
8,2025-05-01T12:49:35.147520,2025-05-01T12:49:52.481382,17.33
9,2025-05-01T12:49:55.482255,2025-05-01T12:50:12.913248,17.43
10,2025-05-01T12:50:15.915848,2025-05-01T12:50:32.682605,16.77
11,2025-05-01T12:50:35.685972,2025-05-01T12:50:55.114051,19.43
12,2025-05-01T12:50:58.116460,2025-05-01T12:51:15.440065,17.32
13,2025-05-01T12:51:18.442322,2025-05-01T12:51:35.811133,17.37
14,2025-05-01T12:51:38.814334,2025-05-01T12:51:57.172102,18.36
15,2025-05-01T12:52:00.174324,2025-05-01T12:52:17.763856,17.59
16,2025-05-01T12:52:20.766275,2025-05-01T12:52:38.075508,17.31
17,2025-05-01T12:52:41.078572,2025-05-01T12:52:58.203365,17.12
18,2025-05-01T12:53:01.206304,2025-05-01T12:53:18.404095,17.2
19,2025-05-01T12:53:21.406263,2025-05-01T12:53:40.083290,18.68
20,2025-05-01T12:53:43.086252,2025-05-01T12:54:00.358527,17.27
