iteration,start_time,end_time,duration
1,2025-05-01T11:26:05.613844,2025-05-01T11:26:32.629149,27.02
2,2025-05-01T11:26:35.630282,2025-05-01T11:27:03.281704,27.65
3,2025-05-01T11:27:06.282384,2025-05-01T11:27:35.266503,28.98
4,2025-05-01T11:27:38.266705,2025-05-01T11:28:03.682477,25.42
5,2025-05-01T11:28:06.683246,2025-05-01T11:28:36.734882,30.05
6,2025-05-01T11:28:39.738291,2025-05-01T11:29:11.077648,31.34
7,2025-05-01T11:29:14.078323,2025-05-01T11:29:46.216638,32.14
8,2025-05-01T11:29:49.218905,2025-05-01T11:30:15.821315,26.6
9,2025-05-01T11:30:18.822254,2025-05-01T11:30:45.727162,26.9
10,2025-05-01T11:30:48.727545,2025-05-01T11:31:16.448652,27.72
11,2025-05-01T11:31:19.450252,2025-05-01T11:31:43.613275,24.16
12,2025-05-01T11:31:46.614255,2025-05-01T11:32:14.272150,27.66
13,2025-05-01T11:32:17.275260,2025-05-01T11:32:42.683103,25.41
14,2025-05-01T11:32:45.686348,2025-05-01T11:33:11.361976,25.68
15,2025-05-01T11:33:14.362260,2025-05-01T11:33:41.131730,26.77
16,2025-05-01T11:33:44.133844,2025-05-01T11:34:10.763759,26.63
17,2025-05-01T11:34:13.764009,2025-05-01T11:34:40.607651,26.84
18,2025-05-01T11:34:43.610284,2025-05-01T11:35:09.754371,26.14
19,2025-05-01T11:35:12.758006,2025-05-01T11:35:39.548802,26.79
20,2025-05-01T11:35:42.550485,2025-05-01T11:36:07.943745,25.39
