start_time,end_time,transfer,bandwidth
0.0,1.0,2.01 MBytes,16.9 Mbits/sec
1.0,2.0,2.67 MBytes,22.4 Mbits/sec
2.0,3.0,2.42 MBytes,20.3 Mbits/sec
3.0,4.0,1.68 MBytes,14.1 Mbits/sec
4.0,5.0,2.24 MBytes,18.8 Mbits/sec
5.0,6.0,5.78 MBytes,48.5 Mbits/sec
6.0,6.61,3.36 MBytes,46.3 Mbits/sec
0.0,6.61,20.2 MBytes,25.6 Mbits/sec
0.0,6.62,19.6 MBytes,24.9 Mbits/sec
