iteration,start_time,end_time,duration
1,2025-05-01T13:00:17.015411,2025-05-01T13:00:44.472695,27.46
2,2025-05-01T13:00:47.474306,2025-05-01T13:01:18.277727,30.8
3,2025-05-01T13:01:21.278767,2025-05-01T13:01:53.158289,31.88
4,2025-05-01T13:01:56.159627,2025-05-01T13:02:24.768979,28.61
5,2025-05-01T13:02:27.770249,2025-05-01T13:02:56.045778,28.28
6,2025-05-01T13:02:59.048855,2025-05-01T13:03:28.772082,29.72
7,2025-05-01T13:03:31.774249,2025-05-01T13:03:58.530878,26.76
8,2025-05-01T13:04:01.534242,2025-05-01T13:04:34.346415,32.81
9,2025-05-01T13:04:37.346662,2025-05-01T13:05:07.140247,29.79
10,2025-05-01T13:05:10.142255,2025-05-01T13:05:38.061553,27.92
11,2025-05-01T13:05:41.062243,2025-05-01T13:06:08.585443,27.52
12,2025-05-01T13:06:11.586243,2025-05-01T13:06:37.050591,25.46
13,2025-05-01T13:06:40.052591,2025-05-01T13:07:06.263646,26.21
14,2025-05-01T13:07:09.266249,2025-05-01T13:07:38.650616,29.38
15,2025-05-01T13:07:41.650821,2025-05-01T13:08:09.745019,28.09
16,2025-05-01T13:08:12.746279,2025-05-01T13:08:39.135494,26.39
17,2025-05-01T13:08:42.138603,2025-05-01T13:09:08.668144,26.53
18,2025-05-01T13:09:11.668913,2025-05-01T13:09:38.635217,26.97
19,2025-05-01T13:09:41.635440,2025-05-01T13:10:06.747752,25.11
20,2025-05-01T13:10:09.750241,2025-05-01T13:10:29.908692,20.16
