iteration,start_time,end_time,duration
1,2025-05-01T15:29:08.820839,2025-05-01T15:29:59.887277,51.07
2,2025-05-01T15:30:04.890420,2025-05-01T15:31:04.375246,59.48
3,2025-05-01T15:31:09.378273,2025-05-01T15:32:04.707858,55.33
4,2025-05-01T15:32:09.710292,2025-05-01T15:33:06.259327,56.55
5,2025-05-01T15:33:11.260880,2025-05-01T15:34:09.467301,58.21
6,2025-05-01T15:34:14.470301,2025-05-01T15:35:12.314214,57.84
7,2025-05-01T15:35:17.318248,2025-05-01T15:36:12.721525,55.4
8,2025-05-01T15:36:17.725381,2025-05-01T15:37:09.729308,52.0
9,2025-05-01T15:37:14.734596,2025-05-01T15:38:11.038406,56.3
10,2025-05-01T15:38:16.042241,2025-05-01T15:39:10.322940,54.28
11,2025-05-01T15:39:15.326270,2025-05-01T15:40:12.198062,56.87
12,2025-05-01T15:40:17.203021,2025-05-01T15:40:30.855363,13.65
13,2025-05-01T15:40:35.855632,2025-05-01T15:41:32.239358,56.38
14,2025-05-01T15:41:37.242860,2025-05-01T15:42:34.267567,57.02
15,2025-05-01T15:42:39.270293,2025-05-01T15:43:35.308629,56.04
16,2025-05-01T15:43:40.308890,2025-05-01T15:44:34.219910,53.91
17,2025-05-01T15:44:39.222324,2025-05-01T15:45:33.483925,54.26
18,2025-05-01T15:45:38.486257,2025-05-01T15:46:34.211009,55.72
19,2025-05-01T15:46:39.214293,2025-05-01T15:47:27.948732,48.73
20,2025-05-01T15:47:32.951234,2025-05-01T15:48:25.136504,52.19
