iteration,start_time,end_time,duration
1,2025-05-01T15:29:07.402648,2025-05-01T15:30:06.947278,59.54
2,2025-05-01T15:30:11.951624,2025-05-01T15:31:05.367523,53.42
3,2025-05-01T15:31:10.370248,2025-05-01T15:32:01.116928,50.75
4,2025-05-01T15:32:06.118260,2025-05-01T15:33:01.880302,55.76
5,2025-05-01T15:33:06.882278,2025-05-01T15:34:02.858212,55.98
6,2025-05-01T15:34:07.858375,2025-05-01T15:35:00.534341,52.68
7,2025-05-01T15:35:05.538188,2025-05-01T15:36:00.585319,55.05
8,2025-05-01T15:36:05.590243,2025-05-01T15:37:00.442119,54.85
9,2025-05-01T15:37:05.446271,2025-05-01T15:37:59.192154,53.75
10,2025-05-01T15:38:04.194284,2025-05-01T15:38:57.649870,53.46
11,2025-05-01T15:39:02.655170,2025-05-01T15:39:56.343384,53.69
12,2025-05-01T15:40:01.343986,2025-05-01T15:40:57.983498,56.64
13,2025-05-01T15:41:02.983670,2025-05-01T15:41:52.370473,49.39
14,2025-05-01T15:41:57.374289,2025-05-01T15:42:52.484252,55.11
15,2025-05-01T15:42:57.485022,2025-05-01T15:43:53.009483,55.52
16,2025-05-01T15:43:58.014306,2025-05-01T15:44:51.195444,53.18
17,2025-05-01T15:44:56.199724,2025-05-01T15:45:49.989862,53.79
18,2025-05-01T15:45:54.994255,2025-05-01T15:46:48.576929,53.58
19,2025-05-01T15:46:53.577089,2025-05-01T15:47:47.115080,53.54
20,2025-05-01T15:47:52.118303,2025-05-01T15:48:39.280549,47.16
