iteration,start_time,end_time,duration
1,2025-05-02T11:50:13.933439,2025-05-02T11:50:45.039417,31.11
2,2025-05-02T11:50:50.042274,2025-05-02T11:51:23.922988,33.88
3,2025-05-02T11:51:28.925377,2025-05-02T11:52:06.009124,37.08
4,2025-05-02T11:52:11.009412,2025-05-02T11:52:50.269807,39.26
5,2025-05-02T11:52:55.274311,2025-05-02T11:53:32.716040,37.44
6,2025-05-02T11:53:37.718330,2025-05-02T11:54:14.761829,37.04
7,2025-05-02T11:54:19.766301,2025-05-02T11:54:54.467384,34.7
8,2025-05-02T11:54:59.470319,2025-05-02T11:55:37.632459,38.16
9,2025-05-02T11:55:42.633261,2025-05-02T11:56:15.493852,32.86
10,2025-05-02T11:56:20.498355,2025-05-02T11:56:52.680321,32.18
11,2025-05-02T11:56:57.682350,2025-05-02T11:57:34.399559,36.72
12,2025-05-02T11:57:39.402782,2025-05-02T11:58:14.169831,34.77
13,2025-05-02T11:58:19.174269,2025-05-02T11:58:53.123559,33.95
14,2025-05-02T11:58:58.124627,2025-05-02T11:59:33.404553,35.28
15,2025-05-02T11:59:38.406216,2025-05-02T12:00:16.058678,37.65
16,2025-05-02T12:00:21.062266,2025-05-02T12:01:02.110682,41.05
17,2025-05-02T12:01:07.111378,2025-05-02T12:01:39.159582,32.05
18,2025-05-02T12:01:44.162357,2025-05-02T12:02:18.332525,34.17
19,2025-05-02T12:02:23.337102,2025-05-02T12:02:57.625389,34.29
20,2025-05-02T12:03:02.630267,2025-05-02T12:03:34.492844,31.86
