iteration,start_time,end_time,duration
1,2025-05-02T11:00:25.334842,2025-05-02T11:01:22.923853,57.59
2,2025-05-02T11:01:27.926291,2025-05-02T11:02:26.094506,58.17
3,2025-05-02T11:02:31.098274,2025-05-02T11:03:28.465476,57.37
4,2025-05-02T11:03:33.468933,2025-05-02T11:04:31.841015,58.37
5,2025-05-02T11:04:36.845235,2025-05-02T11:05:30.993122,54.15
6,2025-05-02T11:05:35.998125,2025-05-02T11:06:27.958288,51.96
7,2025-05-02T11:06:32.958809,2025-05-02T11:07:31.274472,58.32
8,2025-05-02T11:07:36.278285,2025-05-02T11:08:30.448186,54.17
9,2025-05-02T11:08:35.450281,2025-05-02T11:09:34.392114,58.94
10,2025-05-02T11:09:39.394252,2025-05-02T11:10:37.783664,58.39
11,2025-05-02T11:10:42.786452,2025-05-02T11:11:38.061074,55.27
12,2025-05-02T11:11:43.064500,2025-05-02T11:12:36.615995,53.55
13,2025-05-02T11:12:41.618244,2025-05-02T11:13:32.901658,51.28
14,2025-05-02T11:13:37.906285,2025-05-02T11:14:36.881496,58.98
15,2025-05-02T11:14:41.886253,2025-05-02T11:15:39.922791,58.04
16,2025-05-02T11:15:44.926325,2025-05-02T11:16:39.889045,54.96
17,2025-05-02T11:16:44.889234,2025-05-02T11:17:38.042010,53.15
18,2025-05-02T11:17:43.042823,2025-05-02T11:18:35.903269,52.86
19,2025-05-02T11:18:40.906298,2025-05-02T11:19:33.800695,52.89
20,2025-05-02T11:19:38.805405,2025-05-02T11:20:26.687353,47.88
