iteration,start_time,end_time,duration
1,2025-05-01T13:12:52.467525,2025-05-01T13:13:21.322248,28.85
2,2025-05-01T13:13:24.325734,2025-05-01T13:13:51.577468,27.25
3,2025-05-01T13:13:54.577696,2025-05-01T13:14:20.758092,26.18
4,2025-05-01T13:14:23.758345,2025-05-01T13:14:50.685867,26.93
5,2025-05-01T13:14:53.689158,2025-05-01T13:15:22.947627,29.26
6,2025-05-01T13:15:25.950476,2025-05-01T13:15:51.714301,25.76
7,2025-05-01T13:15:54.714511,2025-05-01T13:16:18.868098,24.15
8,2025-05-01T13:16:21.870260,2025-05-01T13:16:50.473777,28.6
9,2025-05-01T13:16:53.474029,2025-05-01T13:17:20.501974,27.03
10,2025-05-01T13:17:23.505067,2025-05-01T13:17:50.648774,27.14
11,2025-05-01T13:17:53.650542,2025-05-01T13:18:18.618226,24.97
12,2025-05-01T13:18:21.620027,2025-05-01T13:18:46.764903,25.14
13,2025-05-01T13:18:49.766330,2025-05-01T13:19:14.846881,25.08
14,2025-05-01T13:19:17.847087,2025-05-01T13:19:47.285153,29.44
15,2025-05-01T13:19:50.286262,2025-05-01T13:20:19.312468,29.03
16,2025-05-01T13:20:22.314274,2025-05-01T13:20:50.766031,28.45
17,2025-05-01T13:20:53.766314,2025-05-01T13:21:22.087067,28.32
18,2025-05-01T13:21:25.090388,2025-05-01T13:21:53.504204,28.41
19,2025-05-01T13:21:56.506277,2025-05-01T13:22:24.309194,27.8
20,2025-05-01T13:22:27.310277,2025-05-01T13:22:53.181133,25.87
