iteration,start_time,end_time,duration
1,2025-05-01T12:47:08.425251,2025-05-01T12:47:25.036372,16.61
2,2025-05-01T12:47:28.038356,2025-05-01T12:47:47.174882,19.14
3,2025-05-01T12:47:50.178314,2025-05-01T12:48:08.325701,18.15
4,2025-05-01T12:48:11.326031,2025-05-01T12:48:31.050180,19.72
5,2025-05-01T12:48:34.050385,2025-05-01T12:48:52.030066,17.98
6,2025-05-01T12:48:55.030249,2025-05-01T12:49:12.480647,17.45
7,2025-05-01T12:49:15.482257,2025-05-01T12:49:35.320484,19.84
8,2025-05-01T12:49:38.322268,2025-05-01T12:49:56.765078,18.44
9,2025-05-01T12:49:59.766275,2025-05-01T12:50:17.258216,17.49
10,2025-05-01T12:50:20.261153,2025-05-01T12:50:34.924278,14.66
11,2025-05-01T12:50:37.926275,2025-05-01T12:50:56.774470,18.85
12,2025-05-01T12:50:59.777529,2025-05-01T12:51:18.160691,18.38
13,2025-05-01T12:51:21.163748,2025-05-01T12:51:39.814026,18.65
14,2025-05-01T12:51:42.814257,2025-05-01T12:52:01.967179,19.15
15,2025-05-01T12:52:04.968875,2025-05-01T12:52:23.241269,18.27
16,2025-05-01T12:52:26.242278,2025-05-01T12:52:44.059072,17.82
17,2025-05-01T12:52:47.059514,2025-05-01T12:53:06.912667,19.85
18,2025-05-01T12:53:09.914270,2025-05-01T12:53:27.963796,18.05
19,2025-05-01T12:53:30.966274,2025-05-01T12:53:44.973289,14.01
20,2025-05-01T12:53:47.973586,2025-05-01T12:54:04.696199,16.72
