iteration,start_time,end_time,duration
1,2025-05-15T17:41:55.594717,2025-05-15T17:42:21.420604,25.83
2,2025-05-15T17:42:24.422304,2025-05-15T17:42:48.618071,24.2
3,2025-05-15T17:42:51.618398,2025-05-15T17:43:15.166002,23.55
4,2025-05-15T17:43:18.169032,2025-05-15T17:43:46.037323,27.87
5,2025-05-15T17:43:49.038288,2025-05-15T17:44:19.502486,30.46
6,2025-05-15T17:44:22.505970,2025-05-15T17:44:48.190921,25.68
7,2025-05-15T17:44:51.194256,2025-05-15T17:45:23.507040,32.31
8,2025-05-15T17:45:26.507542,2025-05-15T17:45:51.582315,25.07
9,2025-05-15T17:45:54.582615,2025-05-15T17:46:23.342154,28.76
10,2025-05-15T17:46:26.342373,2025-05-15T17:46:53.340417,27.0
11,2025-05-15T17:46:56.342367,2025-05-15T17:47:25.885393,29.54
12,2025-05-15T17:47:28.886238,2025-05-15T17:47:55.537258,26.65
13,2025-05-15T17:47:58.538406,2025-05-15T17:48:25.872241,27.33
14,2025-05-15T17:48:28.872905,2025-05-15T17:48:54.033460,25.16
15,2025-05-15T17:48:57.036493,2025-05-15T17:49:20.615715,23.58
16,2025-05-15T17:49:23.618326,2025-05-15T17:49:47.751176,24.13
17,2025-05-15T17:49:50.754315,2025-05-15T17:50:15.053186,24.3
18,2025-05-15T17:50:18.054795,2025-05-15T17:50:41.143283,23.09
19,2025-05-15T17:50:44.146293,2025-05-15T17:51:09.364893,25.22
20,2025-05-15T17:51:12.366249,2025-05-15T17:51:37.483686,25.12
