Time (in HH:MM:SS) ,Time (s), Queue Length
13:48:55, 0.0007503032684326172, 0
13:48:55, 0.006967306137084961, 0
13:48:55, 0.014461517333984375, 0
13:48:55, 0.022863149642944336, 0
13:48:55, 0.028442859649658203, 0
13:48:55, 0.03403067588806152, 0
13:48:55, 0.03971600532531738, 0
13:48:55, 0.045955657958984375, 0
13:48:55, 0.05402684211730957, 0
13:48:55, 0.05987358093261719, 0
13:48:55, 0.0660696029663086, 0
13:48:55, 0.07552337646484375, 0
13:48:55, 0.08117461204528809, 0
13:48:55, 0.08683538436889648, 0
13:48:55, 0.09267377853393555, 0
13:48:55, 0.10206341743469238, 0
13:48:55, 0.11080789566040039, 0
13:48:55, 0.11902785301208496, 0
13:48:55, 0.12616610527038574, 0
13:48:55, 0.13215899467468262, 0
13:48:56, 0.14394021034240723, 0
13:48:56, 0.15164780616760254, 0
13:48:56, 0.16215920448303223, 0
13:48:56, 0.16872739791870117, 0
13:48:56, 0.17540907859802246, 0
13:48:56, 0.18160367012023926, 0
13:48:56, 0.18744730949401855, 0
13:48:56, 0.1933584213256836, 0
13:48:56, 0.19914817810058594, 0
13:48:56, 0.21300101280212402, 0
13:48:56, 0.2190253734588623, 0
13:48:56, 0.2252492904663086, 0
13:48:56, 0.23099040985107422, 0
13:48:56, 0.236985445022583, 0
13:48:56, 0.24286150932312012, 0
13:48:56, 0.24893498420715332, 0
13:48:56, 0.25536632537841797, 0
13:48:56, 0.2624979019165039, 0
13:48:56, 0.2694880962371826, 0
13:48:56, 0.2782769203186035, 0
13:48:56, 0.2866833209991455, 0
13:48:56, 0.2947077751159668, 0
13:48:56, 0.300687313079834, 0
13:48:56, 0.30671143531799316, 0
13:48:56, 0.3126695156097412, 0
13:48:56, 0.3189394474029541, 0
13:48:56, 0.32669901847839355, 0
13:48:56, 0.33268094062805176, 0
13:48:56, 0.3385765552520752, 0
13:48:56, 0.3711986541748047, 0
13:48:56, 0.3768467903137207, 0
13:48:56, 0.38404178619384766, 0
13:48:56, 0.3926568031311035, 0
13:48:56, 0.39850592613220215, 0
13:48:56, 0.40567684173583984, 0
13:48:56, 0.4116630554199219, 0
13:48:56, 0.4185166358947754, 0
13:48:56, 0.42655014991760254, 0
13:48:56, 0.4326436519622803, 0
13:48:56, 0.4382288455963135, 0
13:48:56, 0.4440751075744629, 0
13:48:56, 0.45076560974121094, 0
13:48:56, 0.4568464756011963, 0
13:48:56, 0.4671001434326172, 0
13:48:56, 0.4752352237701416, 0
13:48:56, 0.4809849262237549, 0
13:48:56, 0.48671531677246094, 0
13:48:56, 0.49245762825012207, 0
13:48:56, 0.49868202209472656, 0
13:48:56, 0.5054686069488525, 0
13:48:56, 0.511561393737793, 0
13:48:56, 0.5182023048400879, 0
13:48:56, 0.5302660465240479, 0
13:48:56, 0.5359702110290527, 0
13:48:56, 0.5416138172149658, 0
13:48:56, 0.5544891357421875, 0
13:48:56, 0.5628988742828369, 0
13:48:56, 0.5744898319244385, 0
13:48:56, 0.5800585746765137, 0
13:48:56, 0.5860693454742432, 0
13:48:56, 0.5918710231781006, 0
13:48:56, 0.5976064205169678, 0
13:48:56, 0.6111197471618652, 0
13:48:56, 0.6271026134490967, 0
13:48:56, 0.6331415176391602, 0
13:48:56, 0.6391289234161377, 0
13:48:56, 0.6452045440673828, 0
13:48:56, 0.6516411304473877, 0
13:48:56, 0.6693258285522461, 0
13:48:56, 0.6750805377960205, 0
13:48:56, 0.6811776161193848, 0
13:48:56, 0.6908116340637207, 0
13:48:56, 0.6967880725860596, 0
13:48:56, 0.7024598121643066, 0
13:48:56, 0.7092883586883545, 0
13:48:56, 0.7187404632568359, 0
13:48:56, 0.7347583770751953, 0
13:48:56, 0.7419853210449219, 0
13:48:56, 0.7475786209106445, 0
13:48:56, 0.7569704055786133, 0
13:48:56, 0.762845516204834, 0
13:48:56, 0.7781155109405518, 0
13:48:56, 0.7839634418487549, 0
13:48:56, 0.7975151538848877, 0
13:48:56, 0.8045430183410645, 0
13:48:56, 0.8135097026824951, 0
13:48:56, 0.8194530010223389, 0
13:48:56, 0.8333899974822998, 0
13:48:56, 0.8426625728607178, 0
13:48:56, 0.8505227565765381, 0
13:48:56, 0.8585841655731201, 0
13:48:56, 0.8661134243011475, 0
