ID,Interval,Transfer,Bitrate,Retr,Cwnd
13,38.00-39.00,1.24 MBytes,10.4 Mbits/sec,7,39.6 KBytes
7,39.00-40.00,2.49 MBytes,20.9 Mbits/sec,0,103 KBytes
9,39.00-40.00,1.86 MBytes,15.6 Mbits/sec,0,84.8 KBytes
11,39.00-40.00,2.86 MBytes,24.0 Mbits/sec,0,110 KBytes
13,39.00-40.00,1.49 MBytes,12.5 Mbits/sec,0,60.8 KBytes
7,40.00-41.00,2.17 MBytes,18.2 Mbits/sec,0,86.3 KBytes
9,40.00-41.00,1.86 MBytes,15.6 Mbits/sec,0,49.5 KBytes
11,40.00-41.00,2.49 MBytes,20.9 Mbits/sec,0,91.9 KBytes
13,40.00-41.00,1.24 MBytes,10.4 Mbits/sec,0,55.1 KBytes
7,41.00-42.00,1.86 MBytes,15.6 Mbits/sec,0,103 KBytes
9,41.00-42.00,1.24 MBytes,10.4 Mbits/sec,0,63.6 KBytes
11,41.00-42.00,1.86 MBytes,15.6 Mbits/sec,0,110 KBytes
13,41.00-42.00,1.24 MBytes,10.4 Mbits/sec,0,69.3 KBytes
7,42.00-43.00,2.17 MBytes,18.2 Mbits/sec,0,112 KBytes
9,42.00-43.00,1.24 MBytes,10.4 Mbits/sec,0,79.2 KBytes
11,42.00-43.00,2.49 MBytes,20.9 Mbits/sec,0,120 KBytes
13,42.00-43.00,1.49 MBytes,12.5 Mbits/sec,0,83.4 KBytes
7,43.00-44.00,2.49 MBytes,20.9 Mbits/sec,0,67.9 KBytes
9,43.00-44.00,1.86 MBytes,15.6 Mbits/sec,0,74.9 KBytes
11,43.00-44.00,2.49 MBytes,20.9 Mbits/sec,0,70.7 KBytes
13,43.00-44.00,1.99 MBytes,16.7 Mbits/sec,0,79.2 KBytes
7,44.00-45.00,2.17 MBytes,18.2 Mbits/sec,0,86.3 KBytes
9,44.00-45.00,2.17 MBytes,18.2 Mbits/sec,0,93.3 KBytes
11,44.00-45.00,2.17 MBytes,18.2 Mbits/sec,0,89.1 KBytes
13,44.00-45.00,2.24 MBytes,18.8 Mbits/sec,0,99.0 KBytes
7,45.00-46.00,1.86 MBytes,15.6 Mbits/sec,0,103 KBytes
9,45.00-46.00,2.17 MBytes,18.3 Mbits/sec,0,110 KBytes
11,45.00-46.00,1.86 MBytes,15.6 Mbits/sec,0,74.9 KBytes
13,45.00-46.00,2.24 MBytes,18.8 Mbits/sec,0,80.6 KBytes
7,46.00-47.00,2.17 MBytes,18.2 Mbits/sec,35,41.0 KBytes
9,46.00-47.00,2.55 MBytes,21.4 Mbits/sec,36,41.0 KBytes
11,46.00-47.00,2.17 MBytes,18.2 Mbits/sec,38,41.0 KBytes
13,46.00-47.00,1.99 MBytes,16.7 Mbits/sec,43,36.8 KBytes
7,47.00-48.00,2.17 MBytes,18.2 Mbits/sec,9,39.6 KBytes
9,47.00-48.00,2.17 MBytes,18.2 Mbits/sec,5,38.2 KBytes
11,47.00-48.00,1.86 MBytes,15.6 Mbits/sec,0,32.5 KBytes
13,47.00-48.00,1.74 MBytes,14.6 Mbits/sec,0,29.7 KBytes
7,48.00-49.00,2.49 MBytes,20.9 Mbits/sec,0,72.1 KBytes
9,48.00-49.00,2.17 MBytes,18.2 Mbits/sec,0,72.1 KBytes
11,48.00-49.00,2.17 MBytes,18.2 Mbits/sec,0,65.0 KBytes
13,48.00-49.00,1.99 MBytes,16.7 Mbits/sec,0,62.2 KBytes
7,49.00-50.00,2.17 MBytes,18.2 Mbits/sec,0,65.0 KBytes
9,49.00-50.00,2.17 MBytes,18.2 Mbits/sec,0,66.5 KBytes
11,49.00-50.00,1.86 MBytes,15.6 Mbits/sec,0,59.4 KBytes
13,49.00-50.00,1.99 MBytes,16.7 Mbits/sec,0,58.0 KBytes
7,50.00-51.00,1.86 MBytes,15.6 Mbits/sec,0,62.2 KBytes
9,50.00-51.00,2.17 MBytes,18.2 Mbits/sec,0,62.2 KBytes
11,50.00-51.00,1.86 MBytes,15.6 Mbits/sec,0,58.0 KBytes
13,50.00-51.00,1.74 MBytes,14.6 Mbits/sec,0,56.6 KBytes
7,51.00-52.00,1.86 MBytes,15.6 Mbits/sec,0,82.0 KBytes
9,51.00-52.00,1.86 MBytes,15.6 Mbits/sec,0,82.0 KBytes
11,51.00-52.00,1.86 MBytes,15.6 Mbits/sec,0,79.2 KBytes
13,51.00-52.00,1.74 MBytes,14.6 Mbits/sec,0,76.4 KBytes
7,52.00-53.00,2.17 MBytes,18.2 Mbits/sec,0,99.0 KBytes
9,52.00-53.00,1.86 MBytes,15.6 Mbits/sec,0,99.0 KBytes
11,52.00-53.00,2.17 MBytes,18.2 Mbits/sec,0,97.6 KBytes
13,52.00-53.00,1.99 MBytes,16.7 Mbits/sec,0,93.3 KBytes
7,53.00-54.00,2.17 MBytes,18.2 Mbits/sec,0,115 KBytes
9,53.00-54.00,2.17 MBytes,18.2 Mbits/sec,0,115 KBytes
11,53.00-54.00,1.86 MBytes,15.6 Mbits/sec,0,112 KBytes
13,53.00-54.00,1.99 MBytes,16.7 Mbits/sec,0,107 KBytes
7,54.00-55.00,1.86 MBytes,15.6 Mbits/sec,0,127 KBytes
9,54.00-55.00,1.86 MBytes,15.6 Mbits/sec,0,127 KBytes
11,54.00-55.00,1.86 MBytes,15.6 Mbits/sec,0,124 KBytes
13,54.00-55.00,1.99 MBytes,16.7 Mbits/sec,0,122 KBytes
7,55.00-56.00,2.17 MBytes,18.2 Mbits/sec,0,140 KBytes
9,55.00-56.00,2.17 MBytes,18.2 Mbits/sec,0,140 KBytes
11,55.00-56.00,2.17 MBytes,18.2 Mbits/sec,0,137 KBytes
13,55.00-56.00,1.99 MBytes,16.7 Mbits/sec,0,133 KBytes
7,56.00-57.00,2.17 MBytes,18.2 Mbits/sec,0,120 KBytes
9,56.00-57.00,2.24 MBytes,18.8 Mbits/sec,18,119 KBytes
11,56.00-57.00,2.17 MBytes,18.2 Mbits/sec,2,116 KBytes
13,56.00-57.00,1.86 MBytes,15.6 Mbits/sec,44,115 KBytes
7,57.00-58.00,2.17 MBytes,18.2 Mbits/sec,0,134 KBytes
9,57.00-58.00,2.17 MBytes,18.2 Mbits/sec,0,134 KBytes
11,57.00-58.00,1.86 MBytes,15.6 Mbits/sec,0,90.5 KBytes
13,57.00-58.00,2.17 MBytes,18.2 Mbits/sec,0,129 KBytes
7,58.00-59.00,2.49 MBytes,20.8 Mbits/sec,0,83.4 KBytes
9,58.00-59.00,2.24 MBytes,18.8 Mbits/sec,3,83.4 KBytes
11,58.00-59.00,1.86 MBytes,15.6 Mbits/sec,0,63.6 KBytes
13,58.00-59.00,2.17 MBytes,18.2 Mbits/sec,0,80.6 KBytes
7,59.00-60.00,2.17 MBytes,18.3 Mbits/sec,0,102 KBytes
9,59.00-60.00,2.49 MBytes,20.9 Mbits/sec,0,102 KBytes
11,59.00-60.00,1.86 MBytes,15.6 Mbits/sec,0,82.0 KBytes
13,59.00-60.00,2.49 MBytes,20.9 Mbits/sec,0,99.0 KBytes
7,60.00-61.00,2.17 MBytes,18.2 Mbits/sec,0,117 KBytes
9,60.00-61.00,2.17 MBytes,18.2 Mbits/sec,0,117 KBytes
11,60.00-61.00,1.86 MBytes,15.6 Mbits/sec,0,97.6 KBytes
13,60.00-61.00,1.86 MBytes,15.6 Mbits/sec,0,115 KBytes
7,61.00-62.00,2.17 MBytes,18.2 Mbits/sec,31,66.5 KBytes
9,61.00-62.00,2.49 MBytes,20.8 Mbits/sec,0,96.2 KBytes
11,61.00-62.00,1.86 MBytes,15.6 Mbits/sec,0,80.6 KBytes
13,61.00-62.00,2.49 MBytes,20.8 Mbits/sec,0,93.3 KBytes
7,62.00-63.00,1.86 MBytes,15.6 Mbits/sec,0,63.6 KBytes
9,62.00-63.00,2.49 MBytes,20.9 Mbits/sec,0,83.4 KBytes
11,62.00-63.00,2.17 MBytes,18.3 Mbits/sec,0,72.1 KBytes
13,62.00-63.00,2.49 MBytes,20.9 Mbits/sec,0,82.0 KBytes
7,63.00-64.00,1.86 MBytes,15.6 Mbits/sec,0,83.4 KBytes
9,63.00-64.00,2.49 MBytes,20.8 Mbits/sec,0,103 KBytes
11,63.00-64.00,2.17 MBytes,18.2 Mbits/sec,0,93.3 KBytes
13,63.00-64.00,2.49 MBytes,20.8 Mbits/sec,0,102 KBytes
7,64.00-65.00,1.86 MBytes,15.6 Mbits/sec,0,99.0 KBytes
9,64.00-65.00,2.17 MBytes,18.3 Mbits/sec,0,120 KBytes
11,64.00-65.00,2.17 MBytes,18.3 Mbits/sec,0,109 KBytes
13,64.00-65.00,2.49 MBytes,20.9 Mbits/sec,0,119 KBytes
7,65.00-66.00,1.24 MBytes,10.4 Mbits/sec,10,59.4 KBytes
9,65.00-66.00,2.17 MBytes,18.2 Mbits/sec,0,105 KBytes
11,65.00-66.00,1.86 MBytes,15.6 Mbits/sec,0,94.7 KBytes
13,65.00-66.00,1.86 MBytes,15.6 Mbits/sec,2,70.7 KBytes
7,66.00-67.00,954 KBytes,7.82 Mbits/sec,2,55.1 KBytes
9,66.00-67.00,1.93 MBytes,16.2 Mbits/sec,7,59.4 KBytes
11,66.00-67.00,1.86 MBytes,15.6 Mbits/sec,0,106 KBytes
13,66.00-67.00,1.55 MBytes,13.0 Mbits/sec,0,84.8 KBytes
7,67.00-68.00,1.24 MBytes,10.4 Mbits/sec,0,67.9 KBytes
9,67.00-68.00,954 KBytes,7.82 Mbits/sec,8,35.4 KBytes
11,67.00-68.00,2.17 MBytes,18.2 Mbits/sec,0,119 KBytes
13,67.00-68.00,1.55 MBytes,13.0 Mbits/sec,0,100 KBytes
7,68.00-69.00,1.30 MBytes,10.9 Mbits/sec,5,55.1 KBytes
9,68.00-69.00,636 KBytes,5.21 Mbits/sec,0,45.2 KBytes
11,68.00-69.00,2.17 MBytes,18.2 Mbits/sec,0,132 KBytes
13,68.00-69.00,1.86 MBytes,15.6 Mbits/sec,0,112 KBytes
7,69.00-70.00,1.24 MBytes,10.4 Mbits/sec,2,50.9 KBytes
9,69.00-70.00,954 KBytes,7.82 Mbits/sec,2,42.4 KBytes
11,69.00-70.00,2.24 MBytes,18.8 Mbits/sec,25,109 KBytes
13,69.00-70.00,1.86 MBytes,15.6 Mbits/sec,7,65.0 KBytes
7,70.00-71.00,1.55 MBytes,13.0 Mbits/sec,0,70.7 KBytes
9,70.00-71.00,1.24 MBytes,10.4 Mbits/sec,2,42.4 KBytes
11,70.00-71.00,3.11 MBytes,26.1 Mbits/sec,0,127 KBytes
13,70.00-71.00,1.86 MBytes,15.6 Mbits/sec,6,59.4 KBytes
7,71.00-72.00,2.17 MBytes,18.3 Mbits/sec,0,91.9 KBytes
9,71.00-72.00,1.24 MBytes,10.4 Mbits/sec,2,46.7 KBytes
11,71.00-72.00,2.73 MBytes,22.9 Mbits/sec,4,73.5 KBytes
13,71.00-72.00,1.86 MBytes,15.6 Mbits/sec,2,53.7 KBytes
7,72.00-73.00,2.80 MBytes,23.5 Mbits/sec,43,77.8 KBytes
9,72.00-73.00,1.55 MBytes,13.0 Mbits/sec,26,46.7 KBytes
11,72.00-73.00,2.17 MBytes,18.2 Mbits/sec,19,66.5 KBytes
13,72.00-73.00,1.86 MBytes,15.6 Mbits/sec,10,50.9 KBytes
7,73.00-74.00,2.49 MBytes,20.9 Mbits/sec,0,99.0 KBytes
9,73.00-74.00,1.55 MBytes,13.0 Mbits/sec,0,66.5 KBytes
11,73.00-74.00,2.17 MBytes,18.2 Mbits/sec,0,87.7 KBytes
13,73.00-74.00,1.55 MBytes,13.0 Mbits/sec,0,72.1 KBytes
7,74.00-75.00,1.86 MBytes,15.6 Mbits/sec,0,80.6 KBytes
9,74.00-75.00,1.55 MBytes,13.0 Mbits/sec,0,82.0 KBytes
11,74.00-75.00,1.55 MBytes,13.0 Mbits/sec,0,72.1 KBytes
13,74.00-75.00,1.24 MBytes,10.4 Mbits/sec,0,63.6 KBytes
7,75.00-76.00,954 KBytes,7.82 Mbits/sec,0,90.5 KBytes
9,75.00-76.00,954 KBytes,7.82 Mbits/sec,0,91.9 KBytes
11,75.00-76.00,954 KBytes,7.82 Mbits/sec,0,82.0 KBytes
13,75.00-76.00,954 KBytes,7.82 Mbits/sec,0,73.5 KBytes
7,76.00-77.00,1.24 MBytes,10.4 Mbits/sec,0,33.9 KBytes
9,76.00-77.00,1.24 MBytes,10.4 Mbits/sec,0,41.0 KBytes
11,76.00-77.00,1.24 MBytes,10.4 Mbits/sec,0,46.7 KBytes
13,76.00-77.00,954 KBytes,7.82 Mbits/sec,0,35.4 KBytes
