iteration,start_time,end_time,duration
1,2025-05-15T15:28:10.116790,2025-05-15T15:28:27.311699,17.19
2,2025-05-15T15:28:30.314847,2025-05-15T15:28:45.553715,15.24
3,2025-05-15T15:28:48.557060,2025-05-15T15:29:07.170590,18.61
4,2025-05-15T15:29:10.171518,2025-05-15T15:29:26.305168,16.13
5,2025-05-15T15:29:29.306409,2025-05-15T15:29:47.078842,17.77
6,2025-05-15T15:29:50.082221,2025-05-15T15:30:05.756485,15.67
7,2025-05-15T15:30:08.758266,2025-05-15T15:30:26.535324,17.78
8,2025-05-15T15:30:29.538402,2025-05-15T15:30:45.552164,16.01
9,2025-05-15T15:30:48.554255,2025-05-15T15:31:06.945310,18.39
10,2025-05-15T15:31:09.946261,2025-05-15T15:31:25.756265,15.81
11,2025-05-15T15:31:28.758705,2025-05-15T15:31:46.268240,17.51
12,2025-05-15T15:31:49.270291,2025-05-15T15:32:05.503470,16.23
13,2025-05-15T15:32:08.506252,2025-05-15T15:32:25.475568,16.97
14,2025-05-15T15:32:28.478259,2025-05-15T15:32:46.271959,17.79
15,2025-05-15T15:32:49.273001,2025-05-15T15:33:05.567682,16.29
16,2025-05-15T15:33:08.570253,2025-05-15T15:33:25.383576,16.81
17,2025-05-15T15:33:28.386273,2025-05-15T15:33:43.059396,14.67
18,2025-05-15T15:33:46.062265,2025-05-15T15:34:02.411759,16.35
19,2025-05-15T15:34:05.414295,2025-05-15T15:34:20.199728,14.79
20,2025-05-15T15:34:23.202265,2025-05-15T15:34:40.471896,17.27
