device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,4.862500000000001,3.2256730769230773,4.412083333333334
flow_2,11.956875,3.2127387825382363,4.3782539682539685
flow_3,6.149375,3.236417653608665,5.916488095238095
flow_4,7.998749999999999,3.246163828061638,4.291269841269842
ALL_DEVICES,7.741875,3.230248335282904,4.74952380952381
