device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,4.734375000000001,3.809974974974976,4.115800395256917
flow_2,5.213958333333333,3.8620458644679205,4.143995983935743
flow_3,4.796666666666667,4.02432932932933,4.142697628458499
flow_4,4.729687500000001,3.9642717717717724,4.102588932806324
ALL_DEVICES,4.868671875,3.9151554851359998,4.126270735114371
