device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,5.169722222222222,2.615760869565217,4.358036458333333
flow_2,4.960833333333333,2.5960070899129875,4.363046874999999
flow_3,4.939305555555555,2.568105640691229,4.3966666666666665
flow_4,4.435347222222223,2.5347891373801916,4.319760416666667
ALL_DEVICES,4.876302083333334,2.5786656843874063,4.359377604166666
