device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,4.519829545454545,2.4666354201540006,4.3719535519125685
flow_2,4.388892045454546,2.464005340453938,4.338941256830601
flow_3,4.4280681818181815,2.4040441914964843,4.326372950819672
flow_4,4.3377982954545455,2.423947015425888,4.379596994535519
ALL_DEVICES,4.418647017045455,2.439657991882578,4.35421618852459
