device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,4.755833333333333,2.414246998284734,4.331214139344262
flow_2,4.460492424242425,2.4321268656716413,4.349472336065574
flow_3,4.655530303030303,2.462115646258503,4.372079918032787
flow_4,4.37594696969697,2.4267888662593347,4.280517418032787
ALL_DEVICES,4.561950757575757,2.433819594118553,4.333320952868853
