device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,4.729263157894737,3.1277637257854063,4.154375
flow_2,5.424754098360655,3.730774453638871,9.0703125
flow_3,7.274838709677419,4.753788598574822,5.3687499999999995
flow_4,4.624322916666667,3.1281353086419754,6.171250000000001
ALL_DEVICES,5.51329472064987,3.6851155216602685,6.191171875
