device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,5.41804347826087,3.14242947368421,4.408522727272728
flow_2,4.753913043478261,3.1578885383806514,4.500511363636364
flow_3,5.756521739130435,3.129699407281964,4.358579545454545
flow_4,5.295494505494505,3.1787151803066287,4.315441595441596
ALL_DEVICES,5.305993191591018,3.1521831499133635,4.395763807951308
